UPM,VIV_SEL,P1_1,P1_2,P1_3,TLOC,EST_DIS,UPM_DIS,FACTOR
2501897,04,05,1,,1,004,00650,05728
2501897,05,04,1,,1,004,00650,05728
2502025,01,05,1,,1,002,00651,05988
2502025,02,03,1,,1,002,00651,05988
2502025,03,04,1,,1,002,00651,05988
2502025,05,03,1,,1,002,00651,05988
2502121,01,02,1,,1,004,00652,06298
2502121,04,01,1,,1,004,00652,06298
2502121,05,04,1,,1,004,00652,06298
2502156,01,04,1,,1,002,00653,06721
2502156,02,02,1,,1,002,00653,06721
2502156,03,06,1,,1,002,00653,06721
2502156,04,04,1,,1,002,00653,06721
2502156,05,03,1,,1,002,00653,06721
2502218,01,02,1,,1,003,00654,06096
2502218,02,02,1,,1,003,00654,06096
2502218,03,03,1,,1,003,00654,06096
2502218,04,04,1,,1,003,00654,06096
2502218,05,04,1,,1,003,00654,06096
2502299,01,05,1,,1,003,00655,05606
2502299,02,04,1,,1,003,00655,05606
2502299,03,05,1,,1,003,00655,05606
2502299,04,04,1,,1,003,00655,05606
2503292,01,02,1,,1,003,00656,05482
2503292,04,02,1,,1,003,00656,05482
2503292,05,03,1,,1,003,00656,05482
2503815,01,04,1,,1,002,00657,05626
2503815,02,03,1,,1,002,00657,05626
2503815,03,01,1,,1,002,00657,05626
2503815,04,05,1,,1,002,00657,05626
2503815,05,04,1,,1,002,00657,05626
2503841,01,02,1,,1,004,00658,06259
2503841,02,05,1,,1,004,00658,06259
2503841,04,03,1,,1,004,00658,06259
2503841,05,01,1,,1,004,00658,06259
2504253,02,04,1,,2,005,00659,04775
2504253,03,05,1,,2,005,00659,04775
2504253,04,08,1,,2,005,00659,04775
2504253,06,05,1,,2,005,00659,04775
2504253,07,07,2,02,2,005,00659,04775
2504253,08,03,1,,2,005,00659,04775
2504253,09,04,1,,2,005,00659,04775
2504253,10,05,1,,2,005,00659,04775
2504253,11,04,1,,2,005,00659,04775
2504253,12,05,1,,2,005,00659,04775
2504253,13,01,1,,2,005,00659,04775
2504253,14,06,1,,2,005,00659,04775
2504253,15,03,1,,2,005,00659,04775
2504253,16,02,1,,2,005,00659,04775
2504253,17,02,1,,2,005,00659,04775
2504253,18,08,1,,2,005,00659,04775
2504253,19,05,1,,2,005,00659,04775
2504253,20,05,1,,2,005,00659,04775
2504685,01,02,1,,3,009,00660,04137
2504685,02,04,1,,3,009,00660,04137
2504685,03,03,1,,3,009,00660,04137
2504685,04,06,1,,3,009,00660,04137
2504685,05,05,1,,3,009,00660,04137
2504685,06,04,1,,3,009,00660,04137
2504685,07,05,1,,3,009,00660,04137
2504685,08,05,1,,3,009,00660,04137
2504685,09,05,1,,3,009,00660,04137
2504685,10,02,1,,3,009,00660,04137
2504685,11,05,1,,3,009,00660,04137
2504685,12,03,1,,3,009,00660,04137
2504685,13,06,1,,3,009,00660,04137
2504685,14,05,1,,3,009,00660,04137
2504685,15,04,1,,3,009,00660,04137
2504685,16,03,1,,3,009,00660,04137
2504685,17,01,1,,3,009,00660,04137
2504685,18,03,1,,3,009,00660,04137
2504685,19,05,1,,3,009,00660,04137
2504685,20,04,1,,3,009,00660,04137
2504703,01,05,1,,3,009,00661,04464
2504703,02,05,1,,3,009,00661,04464
2504703,03,04,1,,3,009,00661,04464
2504703,05,02,1,,3,009,00661,04464
2504703,06,04,1,,3,009,00661,04464
2504703,07,03,1,,3,009,00661,04464
2504703,08,04,1,,3,009,00661,04464
2504703,09,02,1,,3,009,00661,04464
2504703,10,04,1,,3,009,00661,04464
2504703,11,03,1,,3,009,00661,04464
2504703,12,04,1,,3,009,00661,04464
2504703,13,05,1,,3,009,00661,04464
2504703,14,03,1,,3,009,00661,04464
2504703,15,06,1,,3,009,00661,04464
2504703,16,03,1,,3,009,00661,04464
2504703,17,05,1,,3,009,00661,04464
2504703,18,05,1,,3,009,00661,04464
2504703,19,06,1,,3,009,00661,04464
2504703,20,05,1,,3,009,00661,04464
2560148,01,04,1,,4,012,00662,04705
2560148,02,03,1,,4,012,00662,04705
2560148,03,03,1,,4,012,00662,04705
2560148,04,07,1,,4,012,00662,04705
2560148,05,04,1,,4,012,00662,04705
2560148,07,04,1,,4,012,00662,04705
2560148,08,03,1,,4,012,00662,04705
2560148,09,02,1,,4,012,00662,04705
2560148,10,04,1,,4,012,00662,04705
2560148,11,05,1,,4,012,00662,04705
2560148,12,04,1,,4,012,00662,04705
2560148,14,05,1,,4,012,00662,04705
2560148,15,02,1,,4,012,00662,04705
2560148,16,02,1,,4,012,00662,04705
2560148,17,04,1,,4,012,00662,04705
2560148,18,02,1,,4,012,00662,04705
2560148,19,05,1,,4,012,00662,04705
2560148,20,08,1,,4,012,00662,04705
2560327,02,02,1,,4,012,00663,04264
2560327,03,04,1,,4,012,00663,04264
2560327,05,03,1,,4,012,00663,04264
2560327,06,04,1,,4,012,00663,04264
2560327,08,02,1,,4,012,00663,04264
2560327,09,03,1,,4,012,00663,04264
2560327,10,05,1,,4,012,00663,04264
2560327,11,02,1,,4,012,00663,04264
2560327,12,05,1,,4,012,00663,04264
2560327,13,05,1,,4,012,00663,04264
2560327,14,07,1,,4,012,00663,04264
2560327,15,01,1,,4,012,00663,04264
2560327,16,04,1,,4,012,00663,04264
2560327,17,02,1,,4,012,00663,04264
2560327,18,03,1,,4,012,00663,04264
2560327,19,04,1,,4,012,00663,04264
2560327,20,03,1,,4,012,00663,04264
2560348,01,02,1,,4,011,00664,04714
2560348,02,02,1,,4,011,00664,04714
2560348,03,04,1,,4,011,00664,04714
2560348,04,05,1,,4,011,00664,04714
2560348,05,04,1,,4,011,00664,04714
2560348,06,05,1,,4,011,00664,04714
2560348,07,06,1,,4,011,00664,04714
2560348,08,05,1,,4,011,00664,04714
2560348,09,04,1,,4,011,00664,04714
2560348,10,09,1,,4,011,00664,04714
2560348,11,07,1,,4,011,00664,04714
2560348,12,02,1,,4,011,00664,04714
2560348,13,10,1,,4,011,00664,04714
2560348,14,04,1,,4,011,00664,04714
2560348,15,05,1,,4,011,00664,04714
2560348,16,08,1,,4,011,00664,04714
2560348,17,03,1,,4,011,00664,04714
2560348,18,05,1,,4,011,00664,04714
2560348,19,04,1,,4,011,00664,04714
2600308,02,03,1,,1,002,00665,05554
2600308,04,03,1,,1,002,00665,05554
2600308,05,02,1,,1,002,00665,05554
2601432,02,03,1,,1,001,00666,10293
2601432,03,01,1,,1,001,00666,10293
2601432,04,03,1,,1,001,00666,10293
2601432,05,05,1,,1,001,00666,10293
2601542,01,01,1,,1,003,00667,05557
2601542,02,03,1,,1,003,00667,05557
2601542,05,02,1,,1,003,00667,05557
2601675,01,01,1,,1,003,00668,06159
2601675,02,03,1,,1,003,00668,06159
2601675,03,04,1,,1,003,00668,06159
2601675,04,05,1,,1,003,00668,06159
2601675,05,03,1,,1,003,00668,06159
2602016,01,02,1,,1,004,00669,06413
2602016,02,03,1,,1,004,00669,06413
2602016,03,01,1,,1,004,00669,06413
2602016,04,03,1,,1,004,00669,06413
2602016,05,03,1,,1,004,00669,06413
2602359,01,02,1,,1,003,00670,05633
2602359,02,01,1,,1,003,00670,05633
2602359,03,07,1,,1,003,00670,05633
2602359,04,02,1,,1,003,00670,05633
2602406,01,02,1,,1,003,00671,05776
2602406,02,02,1,,1,003,00671,05776
2602406,03,03,1,,1,003,00671,05776
2602406,04,02,1,,1,003,00671,05776
2602406,05,05,1,,1,003,00671,05776
2602478,02,05,1,,1,003,00672,06192
2602478,03,03,1,,1,003,00672,06192
2602478,04,02,1,,1,003,00672,06192
2602478,05,04,1,,1,003,00672,06192
2602631,01,03,1,,1,003,00673,05853
2602631,02,01,1,,1,003,00673,05853
2602631,03,02,1,,1,003,00673,05853
2602631,04,04,1,,1,003,00673,05853
2602631,05,02,1,,1,003,00673,05853
2602652,02,02,1,,1,003,00674,06435
2602652,03,02,1,,1,003,00674,06435
2602652,04,01,1,,1,003,00674,06435
2602907,01,04,1,,1,003,00675,05470
2602907,02,03,1,,1,003,00675,05470
2602907,03,03,1,,1,003,00675,05470
2602907,04,03,1,,1,003,00675,05470
2602907,05,04,1,,1,003,00675,05470
2603010,01,02,1,,1,003,00676,05884
2603010,02,03,1,,1,003,00676,05884
2603010,03,03,1,,1,003,00676,05884
2603010,04,05,1,,1,003,00676,05884
2603010,05,02,1,,1,003,00676,05884
2603041,01,02,1,,1,002,00677,05796
2603041,02,02,1,,1,002,00677,05796
2603041,03,03,1,,1,002,00677,05796
2603041,04,03,1,,1,002,00677,05796
2603041,05,03,1,,1,002,00677,05796
2603262,01,03,1,,1,004,00678,06317
2603262,02,01,1,,1,004,00678,06317
2603262,03,04,1,,1,004,00678,06317
2603262,04,04,1,,1,004,00678,06317
2603274,01,04,1,,1,004,00679,06031
2603274,02,04,1,,1,004,00679,06031
2603274,03,01,1,,1,004,00679,06031
2603274,04,02,1,,1,004,00679,06031
2603274,05,04,1,,1,004,00679,06031
2603344,01,05,1,,1,004,00680,06033
2603344,02,05,1,,1,004,00680,06033
2603344,04,06,1,,1,004,00680,06033
2603344,05,02,1,,1,004,00680,06033
2603425,01,07,1,,1,002,00681,07029
2603425,02,02,1,,1,002,00681,07029
2603425,03,02,1,,1,002,00681,07029
2603425,04,06,1,,1,002,00681,07029
2603425,05,02,1,,1,002,00681,07029
2603471,01,02,1,,1,002,00682,09035
2603471,02,03,1,,1,002,00682,09035
2603471,03,03,1,,1,002,00682,09035
2603471,04,01,1,,1,002,00682,09035
2603471,05,03,1,,1,002,00682,09035
2604190,01,03,1,,1,002,00683,04936
2604190,02,02,2,02,1,002,00683,04936
2604190,03,01,1,,1,002,00683,04936
2604190,04,04,1,,1,002,00683,04936
2604190,05,02,1,,1,002,00683,04936
2605129,01,05,1,,1,002,00684,06340
2605129,02,05,1,,1,002,00684,06340
2605129,03,05,1,,1,002,00684,06340
2605129,04,03,1,,1,002,00684,06340
2605854,02,02,1,,2,006,00685,08040
2605854,03,02,1,,2,006,00685,08040
2605854,04,05,1,,2,006,00685,08040
2605854,05,01,1,,2,006,00685,08040
2605854,06,01,1,,2,006,00685,08040
2605854,09,01,1,,2,006,00685,08040
2605854,11,03,1,,2,006,00685,08040
2605854,15,01,1,,2,006,00685,08040
2605854,16,01,1,,2,006,00685,08040
2605854,17,04,1,,2,006,00685,08040
2605854,19,02,1,,2,006,00685,08040
2605854,20,04,1,,2,006,00685,08040
2606003,01,03,1,,2,005,00686,04813
2606003,02,04,1,,2,005,00686,04813
2606003,03,06,1,,2,005,00686,04813
2606003,04,02,1,,2,005,00686,04813
2606003,05,03,1,,2,005,00686,04813
2606003,06,05,1,,2,005,00686,04813
2606003,07,04,1,,2,005,00686,04813
2606003,08,05,1,,2,005,00686,04813
2606003,09,03,1,,2,005,00686,04813
2606003,10,04,1,,2,005,00686,04813
2606003,11,04,1,,2,005,00686,04813
2606003,12,05,1,,2,005,00686,04813
2606003,13,03,1,,2,005,00686,04813
2606003,14,05,1,,2,005,00686,04813
2606003,15,07,1,,2,005,00686,04813
2606003,16,02,1,,2,005,00686,04813
2606003,18,02,1,,2,005,00686,04813
2606003,19,04,1,,2,005,00686,04813
2606003,20,04,1,,2,005,00686,04813
2606574,01,03,1,,3,009,00687,04020
2606574,02,02,1,,3,009,00687,04020
2606574,03,05,1,,3,009,00687,04020
2606574,05,02,1,,3,009,00687,04020
2606574,06,02,1,,3,009,00687,04020
2606574,07,01,1,,3,009,00687,04020
2606574,08,06,1,,3,009,00687,04020
2606574,09,05,1,,3,009,00687,04020
2606574,10,01,1,,3,009,00687,04020
2606574,11,06,1,,3,009,00687,04020
2606574,12,04,1,,3,009,00687,04020
2606574,13,01,1,,3,009,00687,04020
2606574,14,07,1,,3,009,00687,04020
2606574,16,03,1,,3,009,00687,04020
2606574,20,05,1,,3,009,00687,04020
2660514,02,02,1,,4,012,00688,04211
2660514,03,05,1,,4,012,00688,04211
2660514,04,04,1,,4,012,00688,04211
2660514,05,04,1,,4,012,00688,04211
2660514,06,02,1,,4,012,00688,04211
2660514,07,03,1,,4,012,00688,04211
2660514,08,05,1,,4,012,00688,04211
2660514,09,01,1,,4,012,00688,04211
2660514,10,02,1,,4,012,00688,04211
2660514,12,04,1,,4,012,00688,04211
2660514,13,05,1,,4,012,00688,04211
2660514,14,01,1,,4,012,00688,04211
2660514,15,04,1,,4,012,00688,04211
2660514,16,02,1,,4,012,00688,04211
2660514,17,04,1,,4,012,00688,04211
2660514,18,05,1,,4,012,00688,04211
2660514,19,06,1,,4,012,00688,04211
2660514,20,05,1,,4,012,00688,04211
2660517,01,06,1,,4,011,00689,04800
2660517,02,05,1,,4,011,00689,04800
2660517,04,03,1,,4,011,00689,04800
2660517,05,05,1,,4,011,00689,04800
2660517,06,05,1,,4,011,00689,04800
2660517,07,03,1,,4,011,00689,04800
2660517,08,05,1,,4,011,00689,04800
2660517,09,09,1,,4,011,00689,04800
2660517,10,04,1,,4,011,00689,04800
2660517,11,04,1,,4,011,00689,04800
2660517,13,05,1,,4,011,00689,04800
2660517,15,03,1,,4,011,00689,04800
2660517,16,03,1,,4,011,00689,04800
2660517,18,02,1,,4,011,00689,04800
2660517,19,05,1,,4,011,00689,04800
2700198,01,04,1,,1,003,00690,05582
2700198,02,03,1,,1,003,00690,05582
2700198,03,04,1,,1,003,00690,05582
2700198,04,02,1,,1,003,00690,05582
2700198,05,01,1,,1,003,00690,05582
2700278,01,03,1,,1,002,00691,05226
2700278,02,04,1,,1,002,00691,05226
2700278,03,04,1,,1,002,00691,05226
2700288,01,05,1,,1,002,00692,03572
2700288,02,02,1,,1,002,00692,03572
2700288,03,03,1,,1,002,00692,03572
2700288,05,04,1,,1,002,00692,03572
2700375,01,02,1,,1,002,00693,04957
2700375,02,04,1,,1,002,00693,04957
2700375,03,02,1,,1,002,00693,04957
2700375,04,11,2,03,1,002,00693,04957
2700375,05,07,1,,1,002,00693,04957
2700465,01,02,1,,1,003,00694,05784
2700465,02,01,1,,1,003,00694,05784
2700465,03,04,1,,1,003,00694,05784
2700465,04,01,1,,1,003,00694,05784
2700465,05,03,1,,1,003,00694,05784
2700488,01,05,1,,1,002,00695,04760
2700488,04,05,1,,1,002,00695,04760
2700488,05,03,1,,1,002,00695,04760
2700559,01,04,1,,1,002,00696,05819
2700559,02,04,1,,1,002,00696,05819
2700559,03,01,1,,1,002,00696,05819
2700559,05,03,1,,1,002,00696,05819
2700591,01,03,1,,1,002,00697,04917
2700591,02,02,2,02,1,002,00697,04917
2700591,03,05,1,,1,002,00697,04917
2700591,04,04,1,,1,002,00697,04917
2700591,05,01,1,,1,002,00697,04917
2700600,01,04,1,,1,003,00698,05624
2700600,02,06,1,,1,003,00698,05624
2700600,03,03,1,,1,003,00698,05624
2700600,04,05,1,,1,003,00698,05624
2700600,05,03,1,,1,003,00698,05624
2700696,01,06,1,,1,002,00699,07343
2700696,02,05,1,,1,002,00699,07343
2700696,03,04,1,,1,002,00699,07343
2700696,05,02,1,,1,002,00699,07343
2700705,02,06,1,,1,004,00700,05860
2700705,04,03,1,,1,004,00700,05860
2700705,05,03,1,,1,004,00700,05860
2700843,01,06,1,,1,004,00701,06409
2700843,02,04,1,,1,004,00701,06409
2700843,03,05,1,,1,004,00701,06409
2700843,04,07,1,,1,004,00701,06409
2700843,05,01,1,,1,004,00701,06409
2700861,01,05,2,02,2,005,00702,04054
2700861,03,04,1,,2,005,00702,04054
2700861,05,04,1,,2,005,00702,04054
2700861,06,05,1,,2,005,00702,04054
2700861,07,03,1,,2,005,00702,04054
2700861,08,03,1,,2,005,00702,04054
2700861,09,03,1,,2,005,00702,04054
2700861,10,01,1,,2,005,00702,04054
2700861,11,04,1,,2,005,00702,04054
2700861,13,01,1,,2,005,00702,04054
2700861,14,04,1,,2,005,00702,04054
2700861,15,04,1,,2,005,00702,04054
2700861,16,04,1,,2,005,00702,04054
2700861,17,03,1,,2,005,00702,04054
2700861,18,05,1,,2,005,00702,04054
2700861,19,03,1,,2,005,00702,04054
2700861,20,04,1,,2,005,00702,04054
2700904,01,01,1,,2,005,00703,04323
2700904,03,03,1,,2,005,00703,04323
2700904,04,05,1,,2,005,00703,04323
2700904,06,02,1,,2,005,00703,04323
2700904,08,05,1,,2,005,00703,04323
2700904,09,08,2,02,2,005,00703,04323
2700904,10,03,1,,2,005,00703,04323
2700904,11,01,1,,2,005,00703,04323
2700904,12,02,1,,2,005,00703,04323
2700904,13,03,1,,2,005,00703,04323
2700904,14,06,1,,2,005,00703,04323
2700904,15,02,1,,2,005,00703,04323
2700904,16,04,1,,2,005,00703,04323
2700904,17,04,1,,2,005,00703,04323
2700904,18,03,1,,2,005,00703,04323
2700904,20,03,1,,2,005,00703,04323
2701597,01,02,1,,3,009,00704,03926
2701597,02,04,1,,3,009,00704,03926
2701597,03,03,1,,3,009,00704,03926
2701597,05,03,1,,3,009,00704,03926
2701597,06,04,2,04,3,009,00704,03926
2701597,07,04,1,,3,009,00704,03926
2701597,08,04,1,,3,009,00704,03926
2701597,10,01,1,,3,009,00704,03926
2701597,11,02,1,,3,009,00704,03926
2701597,12,02,1,,3,009,00704,03926
2701597,13,04,1,,3,009,00704,03926
2701597,14,05,2,02,3,009,00704,03926
2701597,15,05,1,,3,009,00704,03926
2701597,16,03,1,,3,009,00704,03926
2701597,17,03,1,,3,009,00704,03926
2701597,18,02,1,,3,009,00704,03926
2701597,19,01,1,,3,009,00704,03926
2701750,01,04,1,,3,009,00705,03327
2701750,02,02,1,,3,009,00705,03327
2701750,03,02,1,,3,009,00705,03327
2701750,05,05,1,,3,009,00705,03327
2701750,06,06,1,,3,009,00705,03327
2701750,07,05,1,,3,009,00705,03327
2701750,09,03,1,,3,009,00705,03327
2701750,10,04,1,,3,009,00705,03327
2701750,11,02,1,,3,009,00705,03327
2701750,12,05,1,,3,009,00705,03327
2701750,13,03,1,,3,009,00705,03327
2701750,14,06,1,,3,009,00705,03327
2701750,15,02,1,,3,009,00705,03327
2701750,16,05,1,,3,009,00705,03327
2701750,17,02,1,,3,009,00705,03327
2701750,18,06,1,,3,009,00705,03327
2701750,19,08,1,,3,009,00705,03327
2760101,01,04,1,,4,012,00706,04455
2760101,02,05,1,,4,012,00706,04455
2760101,03,03,1,,4,012,00706,04455
2760101,04,04,1,,4,012,00706,04455
2760101,05,03,1,,4,012,00706,04455
2760101,06,05,1,,4,012,00706,04455
2760101,07,04,1,,4,012,00706,04455
2760101,08,03,1,,4,012,00706,04455
2760101,09,02,1,,4,012,00706,04455
2760101,10,02,1,,4,012,00706,04455
2760101,11,08,2,02,4,012,00706,04455
2760101,12,04,1,,4,012,00706,04455
2760101,13,04,1,,4,012,00706,04455
2760101,14,03,1,,4,012,00706,04455
2760101,15,03,1,,4,012,00706,04455
2760101,16,02,1,,4,012,00706,04455
2760101,17,04,1,,4,012,00706,04455
2760101,18,03,1,,4,012,00706,04455
2760101,19,03,1,,4,012,00706,04455
2760866,01,02,1,,4,011,00707,04440
2760866,02,02,1,,4,011,00707,04440
2760866,04,08,1,,4,011,00707,04440
2760866,05,04,1,,4,011,00707,04440
2760866,06,07,1,,4,011,00707,04440
2760866,07,06,1,,4,011,00707,04440
2760866,08,01,1,,4,011,00707,04440
2760866,09,02,1,,4,011,00707,04440
2760866,10,02,1,,4,011,00707,04440
2760866,11,04,1,,4,011,00707,04440
2760866,12,05,1,,4,011,00707,04440
2760866,13,04,1,,4,011,00707,04440
2760866,14,04,1,,4,011,00707,04440
2760866,15,04,1,,4,011,00707,04440
2760866,16,03,1,,4,011,00707,04440
2760866,18,03,1,,4,011,00707,04440
2760866,19,05,1,,4,011,00707,04440
2761026,02,03,1,,4,011,00708,05167
2761026,03,03,1,,4,011,00708,05167
2761026,04,05,1,,4,011,00708,05167
2761026,05,02,1,,4,011,00708,05167
2761026,06,04,1,,4,011,00708,05167
2761026,07,06,1,,4,011,00708,05167
2761026,08,05,1,,4,011,00708,05167
2761026,09,04,1,,4,011,00708,05167
2761026,10,03,1,,4,011,00708,05167
2761026,11,02,1,,4,011,00708,05167
2761026,12,04,1,,4,011,00708,05167
2761026,13,04,1,,4,011,00708,05167
2761026,14,04,1,,4,011,00708,05167
2761026,16,05,1,,4,011,00708,05167
2761026,18,04,1,,4,011,00708,05167
2761026,19,03,1,,4,011,00708,05167
2761026,20,03,1,,4,011,00708,05167
2800100,01,03,1,,1,002,00709,05004
2800100,02,04,1,,1,002,00709,05004
2800100,03,05,1,,1,002,00709,05004
2800100,04,04,1,,1,002,00709,05004
2800100,05,03,1,,1,002,00709,05004
2800360,01,04,1,,1,002,00710,04638
2800360,02,02,1,,1,002,00710,04638
2800360,03,04,1,,1,002,00710,04638
2800360,04,04,1,,1,002,00710,04638
2800360,05,04,1,,1,002,00710,04638
2800377,01,03,1,,1,002,00711,03120
2800377,02,02,1,,1,002,00711,03120
2800377,03,03,1,,1,002,00711,03120
2800377,04,03,1,,1,002,00711,03120
2800377,05,03,1,,1,002,00711,03120
2800488,01,02,1,,1,004,00712,07140
2800488,02,03,1,,1,004,00712,07140
2800488,03,05,1,,1,004,00712,07140
2800488,04,01,1,,1,004,00712,07140
2800645,01,04,1,,1,003,00713,06975
2800645,03,01,1,,1,003,00713,06975
2800645,05,03,1,,1,003,00713,06975
2800783,01,05,1,,1,003,00714,06036
2800783,02,03,1,,1,003,00714,06036
2800783,03,03,1,,1,003,00714,06036
2800833,02,03,1,,1,001,00715,05858
2800833,03,05,1,,1,001,00715,05858
2800833,04,02,1,,1,001,00715,05858
2800833,05,03,1,,1,001,00715,05858
2800924,02,05,1,,1,002,00716,06129
2800924,03,02,1,,1,002,00716,06129
2800924,04,06,1,,1,002,00716,06129
2800924,05,05,1,,1,002,00716,06129
2801338,01,01,1,,1,003,00717,04907
2801338,03,03,1,,1,003,00717,04907
2801338,04,03,1,,1,003,00717,04907
2801338,05,04,1,,1,003,00717,04907
2801459,01,04,1,,1,002,00718,06015
2801459,05,04,1,,1,002,00718,06015
2802020,03,02,1,,1,002,00719,05994
2802020,04,01,1,,1,002,00719,05994
2803962,04,03,1,,1,003,00720,05455
2803962,05,04,1,,1,003,00720,05455
2804020,03,02,1,,1,003,00721,05741
2804020,04,03,1,,1,003,00721,05741
2804020,05,03,1,,1,003,00721,05741
2804321,01,05,1,,1,002,00722,06255
2804321,02,05,1,,1,002,00722,06255
2804321,03,06,1,,1,002,00722,06255
2804321,04,04,1,,1,002,00722,06255
2804349,03,01,1,,1,003,00723,06821
2804349,04,02,1,,1,003,00723,06821
2804349,05,04,1,,1,003,00723,06821
2805161,01,02,1,,1,002,00724,05496
2805161,02,01,1,,1,002,00724,05496
2805161,03,04,1,,1,002,00724,05496
2805161,04,01,1,,1,002,00724,05496
2805161,05,04,1,,1,002,00724,05496
2805477,01,03,1,,1,004,00725,06422
2805477,03,06,1,,1,004,00725,06422
2805550,01,02,1,,1,002,00726,04658
2805550,02,02,1,,1,002,00726,04658
2805550,04,05,1,,1,002,00726,04658
2805764,02,01,1,,1,002,00727,05630
2805764,03,08,1,,1,002,00727,05630
2805764,04,03,1,,1,002,00727,05630
2805770,01,04,1,,1,002,00728,06332
2805770,03,05,1,,1,002,00728,06332
2805770,05,04,1,,1,002,00728,06332
2805814,01,01,1,,1,002,00729,06641
2805814,02,05,1,,1,002,00729,06641
2805814,03,04,1,,1,002,00729,06641
2805814,04,02,1,,1,002,00729,06641
2805814,05,04,1,,1,002,00729,06641
2805823,01,03,1,,1,002,00730,06831
2805823,02,03,1,,1,002,00730,06831
2805823,04,03,1,,1,002,00730,06831
2805823,05,04,1,,1,002,00730,06831
2805855,01,05,1,,1,002,00731,06701
2805855,02,03,1,,1,002,00731,06701
2805855,03,01,1,,1,002,00731,06701
2805855,04,01,1,,1,002,00731,06701
2805855,05,05,1,,1,002,00731,06701
2805919,01,02,1,,1,003,00732,05547
2805919,02,04,1,,1,003,00732,05547
2805919,03,01,1,,1,003,00732,05547
2805919,04,04,1,,1,003,00732,05547
2805919,05,02,1,,1,003,00732,05547
2806043,01,01,1,,1,003,00733,05487
2806043,02,03,1,,1,003,00733,05487
2806043,03,03,1,,1,003,00733,05487
2806043,05,04,1,,1,003,00733,05487
2806047,01,02,1,,1,002,00734,04508
2806047,03,02,1,,1,002,00734,04508
2806047,04,03,1,,1,002,00734,04508
2806047,05,02,1,,1,002,00734,04508
2806084,01,04,1,,1,002,00735,05592
2806084,02,02,1,,1,002,00735,05592
2806084,04,04,1,,1,002,00735,05592
2806084,05,04,1,,1,002,00735,05592
2806104,01,06,1,,1,003,00736,07391
2806104,03,02,1,,1,003,00736,07391
2806119,03,04,1,,1,004,00737,08607
2806119,04,02,1,,1,004,00737,08607
2806119,05,02,1,,1,004,00737,08607
2806176,01,02,1,,1,004,00738,05893
2806176,02,05,1,,1,004,00738,05893
2806176,03,04,1,,1,004,00738,05893
2806839,01,03,1,,1,003,00739,05487
2806839,02,06,1,,1,003,00739,05487
2806839,03,04,1,,1,003,00739,05487
2806839,04,04,1,,1,003,00739,05487
2806857,01,04,1,,1,002,00740,06528
2806857,02,04,1,,1,002,00740,06528
2806857,03,05,1,,1,002,00740,06528
2806857,04,04,1,,1,002,00740,06528
2806857,05,04,1,,1,002,00740,06528
2807471,02,02,1,,2,005,00741,05039
2807471,03,03,1,,2,005,00741,05039
2807471,04,01,1,,2,005,00741,05039
2807471,05,03,1,,2,005,00741,05039
2807471,08,02,1,,2,005,00741,05039
2807471,09,04,1,,2,005,00741,05039
2807471,10,04,1,,2,005,00741,05039
2807471,11,05,1,,2,005,00741,05039
2807471,18,01,1,,2,005,00741,05039
2808361,01,03,1,,3,009,00742,04637
2808361,02,03,1,,3,009,00742,04637
2808361,03,02,1,,3,009,00742,04637
2808361,04,06,1,,3,009,00742,04637
2808361,05,02,1,,3,009,00742,04637
2808361,06,03,1,,3,009,00742,04637
2808361,07,02,1,,3,009,00742,04637
2808361,08,04,1,,3,009,00742,04637
2808361,09,04,1,,3,009,00742,04637
2808361,11,02,1,,3,009,00742,04637
2808361,13,03,1,,3,009,00742,04637
2808361,14,03,1,,3,009,00742,04637
2808361,16,04,1,,3,009,00742,04637
2808361,17,04,1,,3,009,00742,04637
2808361,19,02,1,,3,009,00742,04637
2808361,20,02,1,,3,009,00742,04637
2860062,01,05,1,,4,012,00743,04407
2860062,02,03,1,,4,012,00743,04407
2860062,03,04,1,,4,012,00743,04407
2860062,04,04,1,,4,012,00743,04407
2860062,05,06,1,,4,012,00743,04407
2860062,06,06,1,,4,012,00743,04407
2860062,08,01,1,,4,012,00743,04407
2860062,09,01,1,,4,012,00743,04407
2860062,10,03,1,,4,012,00743,04407
2860062,11,01,1,,4,012,00743,04407
2860062,12,01,1,,4,012,00743,04407
2860062,13,06,1,,4,012,00743,04407
2860062,15,04,1,,4,012,00743,04407
2860062,16,03,1,,4,012,00743,04407
2860062,17,02,1,,4,012,00743,04407
2860062,18,05,1,,4,012,00743,04407
2860062,19,04,1,,4,012,00743,04407
2860062,20,02,1,,4,012,00743,04407
2860515,01,02,1,,4,011,00744,04934
2860515,02,07,1,,4,011,00744,04934
2860515,03,03,1,,4,011,00744,04934
2860515,04,08,1,,4,011,00744,04934
2860515,05,04,1,,4,011,00744,04934
2860515,06,06,1,,4,011,00744,04934
2860515,07,06,2,02,4,011,00744,04934
2860515,08,04,1,,4,011,00744,04934
2860515,09,06,1,,4,011,00744,04934
2860515,11,08,1,,4,011,00744,04934
2860515,13,01,1,,4,011,00744,04934
2860515,14,09,1,,4,011,00744,04934
2860515,15,02,1,,4,011,00744,04934
2860515,16,04,1,,4,011,00744,04934
2860515,17,05,1,,4,011,00744,04934
2860515,18,04,1,,4,011,00744,04934
2860515,19,07,1,,4,011,00744,04934
2900017,01,04,1,,2,006,00745,09790
2900017,02,01,1,,2,006,00745,09790
