"UPM","VIV_SEL","HOGAR","N_REN","EDAD","SEXO","REGION","TLOC","EST_DIS","UPM_DIS","FAC_PER","GRA","NIV","P3_1","P3_12","P3_2","P3_3","P3_5","P4_1","P4_4_1","P4_4_2","P4_4_3","P4_4_4","P4_4_5","P4_4_6","P4_4_7","P4_5","P4_7","P4_8_1","P4_8_2","P4_8_3","P4_8_4","P4_9_1","P4_9_2","P4_9_3","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P5_29","P5_3","P5_4","P6_18","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P6_3","P10_1","P10_13","P10_8","P11_1_1","P11_1_2","P11_1_3","P11_2_1","P11_2_2","P11_2_3","P11_2_4","P11_2_9","P12_1","P12_2","P12_3","P12_4","P13_1","P13_2_1","P13_2_2","P13_2_3","P13_2_4","P7_1_1","P7_1_2","P7_1_3","P7_1_4","P7_1_5","P7_1_6","P7_1_7","P8_1","P9_1","P9_9_1","P9_9_2","P9_9_3","P9_9_4","P9_9_5","P1_1","P1_2"
"910879","4","1","1","68","2","4","1","46","576","9321","2","3","1","2","2","1","5","2","2","2","2","1","2","2","2","2","2","1","2","2","3","1","9","9","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","1","1","1","2","1","2","2","2","1","1","9","1","1","9","1","2","2","2","2","2","1","2","2","1"
"910879","5","3","2","36","2","4","1","46","576","8239","4","8","2","1","5","0","1","1","1","2","2","2","2","2","2","1","2","1","1","2","2","1","2","1","1","2","2","2","1","2","2","2","1","1","1","2","2","2","2","1","1","2","1","1","2","2","1","0","0","0","0","1","1","1","3","2","1","2","2","2","1","1","9","1","1","1","1","2","1","1","1","1","1","9","2","1"
"910929","2","1","1","37","2","4","1","47","577","8337","3","8","1","1","3","4","1","1","1","2","2","2","2","2","2","1","2","2","2","3","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","1","1","1","2","2","1","0","0","0","0","1","2","2","3","1","1","2","2","2","2","2","9","1","2","2","6","2","1","2","2","1","2","2","5","1"
"910929","3","1","1","46","2","4","1","47","577","5409","1","7","1","1","3","0","1","2","1","1","1","1","1","1","2","1","2","2","2","2","3","1","1","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","1","1","2","1","2","2","2","0","0","0","0","1","1","3","2","3","2","2","2","2","2","1","1","1","9","1","1","1","2","1","2","1","2","1","2","5","1"
"910929","4","1","2","21","1","4","1","47","577","5589","3","8","3","1","5","1","1","1","2","2","1","2","2","1","2","1","2","3","1","3","3","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","2","2","2","2","0","0","0","0","1","1","2","2","3","1","2","2","2","2","1","1","1","1","1","1","6","2","9","2","9","2","2","2","2","1"
"911063","1","1","3","36","1","4","1","47","578","12695","3","3","3","1","3","3","1","2","1","2","2","2","2","2","2","2","2","1","1","2","1","1","1","1","2","2","2","2","2","2","2","1","1","3","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","3","3","3","2","2","2","2","2","1","1","9","9","1","1","1","2","9","1","1","2","2","2","9","1"
"911063","2","1","3","25","1","4","1","47","578","5672","3","8","3","1","6","0","4","2","1","2","2","1","2","1","2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","1","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","1","0","0","0","1","2","2","3","4","2","2","2","2","1","1","9","9","9","9","1","2","2","1","1","2","2","2","4","1"
"911063","3","1","4","33","1","4","1","47","578","7617","6","2","3","1","6","2","1","2","1","2","2","2","2","2","2","2","2","3","1","2","3","1","2","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","1","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","2","2","6","1"
"911063","4","1","1","68","2","4","1","47","578","12764","3","3","1","2","6","0","8","2","2","2","2","1","2","1","2","2","2","1","1","3","2","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","4","1"
"911063","5","1","1","30","1","4","1","47","578","5078","3","3","1","1","1","4","1","2","2","2","2","1","2","1","2","2","2","1","2","3","2","1","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","1","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","3","3","2","2","2","2","2","1","1","1","9","1","9","1","2","9","1","2","2","2","2","5","1"
"911193","1","1","1","39","2","4","1","46","579","2586","3","7","1","1","5","3","1","1","1","2","2","2","2","2","2","2","2","1","1","2","1","1","1","1","2","2","2","2","1","1","2","1","1","3","2","2","1","2","2","2","1","1","1","2","2","2","0","1","0","0","0","1","2","2","3","1","1","2","2","2","1","2","1","1","1","4","1","2","2","1","2","1","1","2","3","1"
"911193","2","1","2","40","2","4","1","46","579","5034","3","3","2","1","5","4","5","2","2","2","2","1","2","2","2","1","2","2","3","3","3","1","1","9","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","2","2","2","0","0","0","0","1","1","9","9","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","6","1"
"911193","3","1","1","55","1","4","1","46","579","2381","3","9","1","1","4","0","6","2","1","2","2","2","2","2","2","1","1","1","2","3","2","1","1","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","0","1","0","0","0","1","2","2","3","1","1","1","2","2","1","1","9","1","1","9","1","1","1","9","9","9","9","1","1","1"
"911193","4","1","3","22","2","4","1","46","579","8004","4","8","3","1","6","0","4","2","2","2","2","1","2","1","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","3","4","2","2","2","2","1","1","9","9","9","9","1","1","2","2","2","1","2","2","3","1"
"911193","5","1","3","32","2","4","1","46","579","10346","5","8","3","1","6","0","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","1","1","2","2","2","2","2","2","1","1","1","1","2","2","2","0","0","0","0","1","1","2","2","3","1","2","1","2","2","1","1","9","9","1","1","1","1","1","2","2","2","2","2","4","1"
"911305","1","1","4","42","2","4","1","46","580","11308","5","8","3","1","6","2","1","1","1","2","2","2","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","0","0","1","0","0","1","2","2","3","3","2","2","2","2","1","2","9","9","1","1","1","1","1","2","1","2","2","2","5","1"
"911305","2","1","2","44","2","4","1","46","580","9047","3","3","2","1","5","0","5","2","2","2","2","1","2","2","2","2","2","3","2","2","2","1","1","1","2","2","2","2","2","1","1","2","2","3","1","2","1","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","1","1","2","2","2","2","2","1","1","9","9","1","1","1","2","1","1","2","2","2","2","7","1"
"911305","3","1","2","58","2","4","1","46","580","10070","6","8","2","1","5","2","6","1","2","2","2","2","1","2","2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","1","1","1","1","1","1","1","0","1","0","0","0","1","2","2","3","2","2","2","2","2","8","8","9","9","1","1","1","2","2","2","1","2","2","2","4","1"
"911305","4","1","2","27","2","4","1","46","580","4795","3","3","2","1","1","2","5","2","2","2","2","1","2","2","2","1","2","3","1","2","1","2","1","1","2","2","1","1","2","1","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","1","1","2","2","1","1","9","9","1","1","1","2","2","2","2","1","2","2","4","1"
"911305","5","1","2","53","2","4","1","46","580","7552","6","2","2","1","5","2","1","2","1","2","2","2","2","2","2","2","2","2","1","3","1","1","1","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","1","2","1","2","2","2","0","1","0","0","0","1","2","2","3","2","2","2","2","2","1","1","9","1","1","9","1","2","2","1","2","2","1","2","4","1"
"911325","1","1","1","38","1","4","1","46","581","5171","3","7","1","1","5","2","1","2","2","2","2","1","2","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","0","0","1","0","0","1","2","2","3","2","2","2","2","2","1","1","9","1","1","1","1","2","1","1","1","2","2","2","3","1"
"911325","2","1","1","47","1","4","1","46","581","5382","3","4","1","1","5","3","1","2","2","2","2","1","2","1","2","1","2","1","1","3","2","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","1","2","2","2","1","1","9","1","1","1","1","2","2","1","2","2","2","1","4","1"
"911325","3","1","2","50","2","4","1","46","581","12445","3","7","2","1","5","3","5","2","1","2","2","2","2","1","2","1","2","1","1","3","1","1","1","1","2","2","2","2","2","2","2","1","1","3","2","2","2","2","2","2","1","2","1","2","2","2","1","0","1","0","0","1","2","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","2","2","2","1","2","5","1"
"911325","4","1","2","31","2","4","1","46","581","5744","4","8","2","1","5","0","1","2","1","2","2","1","2","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","2","1","2","1","3","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","2","1","2","1","2","2","1"
"911325","5","1","3","22","1","4","1","46","581","11552","3","6","3","1","6","0","4","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","9","9","2","0","1","0","0","0","1","2","2","3","2","2","2","2","2","1","1","9","9","9","9","1","2","2","1","9","9","1","9","4","1"
"911458","1","1","2","38","2","4","1","46","582","7401","3","7","2","1","5","3","5","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","1","2","1","1","2","2","2","2","2","1","2","2","2","1","2","2","2","2","0","0","0","0","1","1","3","3","3","2","2","2","2","2","1","1","9","9","1","1","1","1","1","1","1","1","1","2","5","1"
"911458","2","1","1","36","2","4","1","46","582","2467","3","7","1","1","6","2","1","1","2","1","2","2","2","2","2","2","2","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","1","2","2","2","1","2","2","2","2","1","2","2","2","0","0","0","0","1","1","2","1","3","1","2","2","2","2","1","2","9","9","1","1","1","2","1","1","1","1","2","2","7","2"
"911458","2","2","2","30","1","4","1","46","582","4441","1","7","2","1","1","2","1","2","2","2","2","1","2","2","2","1","2","1","1","1","2","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","0","0","0","0","1","1","1","1","3","2","2","2","2","2","1","3","9","9","1","1","1","2","1","1","1","1","2","2","7","2"
"911458","3","1","2","53","2","4","1","46","582","10689","6","2","2","1","5","0","5","2","2","2","1","2","2","2","2","1","2","1","2","2","3","2","1","1","2","2","2","2","2","1","2","2","2","3","2","1","2","2","2","2","2","1","2","2","2","2","0","0","1","0","0","1","2","2","3","2","1","2","2","2","1","1","9","1","1","1","1","2","2","1","2","2","1","2","4","1"
"911458","4","1","8","18","2","4","1","46","582","15269","2","6","4","1","6","0","4","2","2","2","2","1","2","2","2","1","2","3","3","1","3","2","1","1","2","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","1","3","2","2","2","2","1","1","9","9","9","9","1","2","2","2","1","2","2","2","8","1"
"911458","5","1","2","25","2","4","1","46","582","5090","4","8","2","1","1","0","5","2","2","2","2","1","2","2","2","1","2","1","1","2","3","1","1","1","2","2","1","2","1","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","3","1"
"911478","2","1","1","60","1","4","1","47","583","4899","3","7","1","2","1","3","1","2","1","1","1","1","2","2","2","2","2","1","1","1","3","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","3","3","3","1","1","2","2","2","1","1","9","9","1","1","1","2","2","1","2","1","1","2","4","1"
"911478","3","1","2","18","2","4","1","47","583","5409","3","6","4","1","6","0","3","2","1","2","2","1","2","1","2","1","2","1","1","3","1","1","1","1","2","2","1","2","2","1","1","1","2","3","2","2","2","1","2","2","1","1","1","2","2","2","0","0","0","0","1","1","3","2","3","3","2","2","2","2","1","1","9","9","1","1","1","1","2","2","1","1","2","2","2","1"
"911478","4","1","2","33","2","4","1","47","583","5244","3","8","2","2","5","1","1","1","1","2","2","2","1","2","2","1","2","1","1","3","1","1","2","1","2","2","1","2","2","2","1","2","1","3","2","2","2","1","2","1","1","2","1","2","2","2","0","1","0","0","0","1","2","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","2","2","3","1"
"911478","5","1","1","60","2","4","1","47","583","5933","1","8","1","1","5","1","1","2","2","2","2","1","1","1","2","2","2","1","1","1","3","1","1","9","2","2","2","2","2","2","1","1","1","2","2","2","2","1","2","1","1","1","1","2","2","2","1","0","0","0","0","1","2","1","3","2","1","1","1","2","1","1","9","1","1","3","1","1","1","2","1","2","2","2","2","1"
"911553","1","1","1","60","1","4","1","46","584","2007","6","2","1","1","2","0","1","2","2","2","2","1","2","2","2","1","2","1","2","3","2","1","2","1","2","2","2","2","1","2","2","2","2","3","2","2","1","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","9","9","3","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","1","1"
"911553","2","1","1","65","2","4","1","46","584","2430","2","4","1","1","6","0","6","1","1","2","2","2","2","2","2","2","2","2","1","3","1","1","1","1","2","2","2","2","2","2","1","2","1","3","2","2","2","1","2","2","1","2","1","2","2","2","0","0","1","0","0","1","3","9","3","1","2","2","2","2","1","1","9","9","1","1","1","2","9","2","1","2","2","2","1","1"
"911553","4","2","1","43","1","4","1","46","584","2012","1","2","1","1","6","0","1","2","1","2","2","1","2","2","2","2","2","1","2","1","1","1","2","2","2","2","2","2","1","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","9","9","9","9","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","2","1","1","1"
"911553","5","1","1","66","2","4","1","46","584","2430","3","2","1","1","4","0","1","1","1","2","2","1","2","2","2","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","8","9","3","1","2","2","2","2","1","1","1","9","1","9","1","2","2","1","2","1","2","2","1","1"
"911983","1","1","1","32","2","4","1","47","585","3378","3","7","1","1","6","1","1","1","1","2","2","1","2","2","2","2","2","2","1","3","1","1","1","1","2","2","1","2","2","2","1","1","1","1","2","2","2","2","2","2","1","1","1","2","2","2","1","0","0","0","0","1","2","2","3","2","2","2","2","2","1","2","1","9","1","1","1","1","1","2","1","1","2","2","2","1"
"911983","2","1","1","45","2","4","1","47","585","9861","3","7","2","1","1","4","1","2","2","2","2","1","2","2","2","1","2","1","1","1","3","1","2","2","2","2","2","2","2","2","1","1","1","3","2","2","2","2","2","2","1","1","1","2","2","2","1","0","0","0","0","1","2","2","3","2","2","2","2","2","1","1","1","9","1","1","1","1","1","1","1","2","2","2","5","1"
"911983","4","1","1","31","1","4","1","47","585","6081","3","4","1","1","1","2","1","1","2","2","1","1","1","2","2","2","2","2","1","2","2","1","1","1","2","2","2","2","1","2","1","1","1","2","1","2","1","1","2","1","1","1","1","2","2","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","1","1","1","9","1","1","1","1","1","1","1","2","2","2","3","1"
"911983","5","1","2","68","2","4","1","47","585","3821","3","2","3","2","4","0","6","2","2","2","2","1","2","2","2","2","2","1","1","3","2","1","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","2","2","2","2","1","1","9","9","1","9","1","2","2","1","1","2","2","2","2","1"
"912034","1","1","2","18","1","4","1","47","586","6122","2","6","3","1","6","0","4","2","2","2","2","1","2","1","2","1","2","2","9","2","2","1","1","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","1","2","2","2","0","0","1","0","0","1","2","2","3","3","2","2","2","2","1","1","9","9","9","9","1","2","2","1","1","2","1","2","2","1"
"912034","2","1","1","68","1","4","1","47","586","2844","6","2","1","1","6","0","6","1","2","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","1","1","3","1","1","2","2","2","1","1","9","9","1","9","1","2","2","1","1","2","2","2","1","1"
"912034","3","1","3","25","1","4","1","47","586","9184","4","8","4","1","6","0","4","2","1","1","2","1","2","2","2","1","2","1","1","1","2","1","1","2","2","2","2","2","2","1","2","2","1","3","2","2","2","2","2","2","1","2","1","2","2","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","2","2","3","1"
"912034","4","1","1","51","1","4","1","47","586","5604","4","9","1","1","5","3","1","2","2","2","1","1","1","2","2","1","2","1","1","3","1","1","1","1","2","2","2","2","2","1","1","1","2","3","2","2","2","2","2","1","1","1","1","2","1","2","0","0","0","0","1","1","2","1","3","2","2","2","2","2","1","1","9","1","1","2","1","2","2","1","2","1","2","2","4","1"
"912034","5","1","2","55","2","4","1","47","586","6595","5","8","3","1","6","2","1","2","2","2","2","2","1","2","2","2","1","3","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","2","2","2","2","2","1","1","2","1","2","1","2","1","0","0","0","0","1","2","1","3","2","2","2","2","2","1","1","9","9","1","1","1","1","1","1","1","1","1","2","3","1"
"912080","1","1","1","51","1","4","1","48","587","2728","6","2","1","2","1","3","1","2","2","1","2","1","2","2","2","2","2","1","1","3","1","1","1","2","2","2","2","2","2","2","1","2","2","3","2","2","1","1","2","1","2","2","1","2","2","2","0","0","0","0","1","1","1","1","3","3","2","2","2","2","1","1","1","9","1","9","1","1","1","1","1","2","2","2","3","1"
"912080","2","1","3","22","1","4","1","48","587","4471","3","6","3","1","6","0","4","2","2","2","1","2","2","2","2","2","2","1","1","3","2","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","3","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","2","2","4","1"
"912080","3","1","2","38","2","4","1","48","587","2964","3","4","2","1","5","0","1","2","2","1","1","2","2","2","2","2","2","2","1","2","2","1","1","1","2","2","2","2","1","2","2","2","1","1","2","2","2","2","2","2","2","1","1","2","2","2","1","0","0","0","0","1","2","1","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","2","2","3","1"
"912080","4","1","1","35","2","4","1","48","587","1482","3","7","1","1","2","1","1","2","2","2","1","1","2","2","2","1","2","1","1","2","2","1","2","1","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","1","3","1","1","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","2","2","2","1"
"912080","5","1","3","38","2","4","1","48","587","4446","2","9","5","1","6","2","1","1","1","2","2","2","2","2","2","2","2","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","1","3","2","2","2","1","2","2","1","2","1","2","2","2","0","1","0","0","0","1","2","2","3","1","2","1","2","2","1","2","9","1","1","1","1","1","1","1","1","2","2","2","8","1"
"912088","1","1","6","30","1","4","1","48","588","20263","5","8","3","1","2","1","1","2","1","2","2","1","2","2","2","1","2","1","1","3","1","1","9","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","1","2","1","3","4","2","2","2","2","1","1","9","9","9","9","1","2","2","1","2","2","2","1","6","1"
"912088","2","1","2","29","2","4","1","48","588","7740","5","8","2","1","5","1","5","1","1","2","2","2","2","2","2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","0","1","0","0","0","1","2","2","3","2","2","2","2","2","1","8","1","9","1","7","1","2","2","1","2","2","1","2","3","1"
"912088","3","1","1","51","1","4","1","48","588","13812","5","8","1","1","5","3","1","1","2","1","2","2","2","2","2","2","1","2","1","3","3","1","1","2","2","2","2","2","1","2","1","1","1","3","2","2","2","1","2","1","1","2","1","1","2","2","0","1","0","0","0","1","2","2","3","2","1","1","2","2","1","2","9","3","2","2","1","1","1","1","1","2","2","2","5","1"
"912088","4","1","1","65","1","4","1","48","588","7010","2","8","1","2","5","0","1","2","2","2","2","1","2","2","2","2","2","3","2","3","2","1","1","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","0","0","1","0","0","1","2","1","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","2","2","2","1"
"912088","5","1","2","38","2","4","1","48","588","7503","5","8","2","1","1","1","1","2","1","2","2","2","2","2","2","1","2","1","1","2","1","1","2","1","2","1","1","2","2","2","1","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","1","1","0","0","0","1","2","1","3","2","1","1","2","2","3","3","1","9","1","2","1","1","1","2","1","2","1","2","2","1"
"912116","4","1","1","48","1","4","1","48","589","14748","5","8","1","1","1","3","1","1","1","2","2","2","2","2","2","1","2","1","1","3","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","2","2","1","2","1","1","1","1","2","0","1","0","0","0","1","2","2","3","2","2","1","2","2","2","3","4","4","1","7","1","1","2","2","1","1","2","2","4","1"
"912476","1","1","1","62","1","4","1","46","590","2023","6","2","3","1","6","0","1","1","2","2","2","1","2","2","2","2","2","1","1","1","3","1","1","2","2","2","2","2","2","1","2","1","1","3","2","2","2","1","2","2","1","1","2","2","2","2","0","0","0","0","1","1","2","2","3","2","1","2","1","2","1","1","9","9","1","1","1","2","1","2","2","1","2","2","2","1"
"912476","2","1","1","41","1","4","1","46","590","4057","3","6","1","1","5","4","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","2","2","1","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","1","1","1","1","1","1","1","2","1","1","2","2","1","2","5","1"
"912476","3","1","3","38","1","4","1","46","590","5847","3","3","3","1","3","2","1","1","2","2","2","2","1","2","2","2","2","1","1","2","1","1","1","1","2","1","1","2","2","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","1","2","0","0","1","0","0","1","2","1","3","1","2","2","2","2","1","1","9","1","1","1","1","1","1","1","1","1","2","2","3","1"
"912476","4","1","2","35","1","4","1","46","590","5847","2","7","5","1","6","2","1","2","2","2","2","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","2","2","2","2","1","1","3","2","2","1","2","2","2","2","2","1","2","2","2","0","0","0","0","1","1","3","3","3","2","2","2","2","2","1","1","9","9","1","9","1","2","1","1","1","2","2","2","5","1"
"912476","5","1","1","53","1","4","1","46","590","7971","6","2","1","2","5","3","1","2","2","2","2","1","2","2","2","2","2","1","2","3","2","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","1","2","2","1","1","1","2","2","2","1","0","0","0","0","1","1","1","3","2","2","1","2","2","1","1","1","9","1","1","1","2","9","1","1","2","1","2","4","1"
"912503","1","1","2","52","2","4","1","46","591","8619","6","2","2","1","1","2","1","2","2","2","1","2","2","2","2","2","2","1","1","3","1","2","1","2","2","1","2","2","2","2","1","2","1","3","1","2","2","2","2","2","1","1","1","2","2","2","1","0","0","0","0","1","2","2","3","2","1","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","1","2","4","1"
"912503","2","1","4","36","2","4","1","46","591","13261","5","8","3","1","1","4","1","1","2","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","1","2","2","2","0","1","0","0","0","1","2","1","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","2","1","2","2","2","7","1"
"912503","3","1","1","57","2","4","1","46","591","2873","3","3","1","1","6","0","1","2","2","2","2","2","2","1","2","1","2","1","1","3","3","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","1","1","3","1","1","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","2","2","1","1"
"912503","4","1","3","19","2","4","1","46","591","8208","3","6","3","1","6","0","5","2","2","2","2","1","2","1","2","1","1","2","1","2","2","1","1","1","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","1","2","2","2","2","2","1","0","0","0","0","1","2","3","3","2","2","2","2","2","1","1","9","9","1","1","1","2","1","1","1","1","1","2","5","1"
"912503","5","1","2","70","2","4","1","46","591","9002","0","0","3","1","4","0","8","2","2","2","2","1","2","2","2","1","2","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","9","9","9","9","3","1","2","2","2","1","1","9","9","1","9","1","2","2","2","2","2","1","2","3","1"
"912617","1","1","3","21","2","4","1","47","592","10343","2","8","3","1","6","0","4","2","1","2","2","1","2","2","2","1","1","1","1","3","3","1","1","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","1","1","2","2","2","2","0","0","0","0","1","1","2","2","3","4","2","2","2","2","1","1","9","9","9","9","1","2","2","1","1","2","2","2","5","1"
"912617","3","1","2","42","2","4","1","47","592","6505","4","8","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","1","1","3","1","1","2","1","2","2","1","2","2","2","2","1","1","3","2","2","2","2","2","2","1","2","1","2","2","2","0","1","0","0","0","1","2","2","3","2","1","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","2","2","3","1"
"912617","4","1","2","52","2","4","1","47","592","10861","2","2","5","1","5","0","5","2","1","2","2","1","2","2","2","2","2","1","1","2","2","1","1","2","1","2","2","2","2","1","1","1","1","3","2","2","2","2","2","2","1","1","2","2","2","2","1","0","0","0","0","1","1","1","1","2","1","2","2","2","1","1","1","9","1","1","1","2","9","1","2","1","2","2","5","1"
"912617","5","1","3","22","2","4","1","47","592","10343","3","6","3","1","6","0","1","1","2","2","2","1","2","2","2","1","1","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","1","3","2","2","2","1","2","1","1","1","1","2","2","2","1","1","0","0","0","1","3","1","3","1","2","2","2","2","1","1","9","9","1","1","1","1","1","1","1","2","1","2","4","1"
"912688","1","1","4","22","2","4","1","46","593","9485","3","7","5","1","1","0","5","2","2","2","2","1","2","2","2","1","2","1","1","2","2","1","2","1","2","2","2","2","1","1","2","1","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","2","1","3","4","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","6","1"
"912688","2","1","3","28","1","4","1","46","593","6934","3","6","3","1","6","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","1","1","3","2","2","2","2","2","2","1","2","1","2","2","2","0","0","0","0","1","1","1","2","3","1","2","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","2","1","3","1"
